time,open,high,low,close,volume
2026-06-30 04:02:00+00:00,59564.63,59564.63,59551.52,59551.52,0.01740961
2026-06-30 04:03:00+00:00,59547.47,59547.47,59525.05,59525.11,0.013344
2026-06-30 04:05:00+00:00,59559.46,59564.11,59559.46,59564.11,0.198666
2026-06-30 04:06:00+00:00,59547.11,59547.11,59492.69,59492.69,0.15706041
2026-06-30 04:07:00+00:00,59495.71,59504.81,59444.63,59444.63,0.10870434
2026-06-30 04:09:00+00:00,59464.75,59464.75,59444.63,59444.63,0.04983672
2026-06-30 04:10:00+00:00,59444.63,59444.63,59426.08,59426.08,0.00557375
2026-06-30 04:11:00+00:00,59456.98,59513.46,59456.98,59513.46,0.00316
2026-06-30 04:12:00+00:00,59519.94,59576.03,59513.84,59576.03,0.25879266
2026-06-30 04:13:00+00:00,59576.93,59576.93,59551.16,59571.63,0.02123
2026-06-30 04:23:00+00:00,59478.37,59491.97,59478.16,59491.97,0.1333055
2026-06-30 04:30:00+00:00,59531.44,59593.33,59531.44,59593.33,0.0767072
2026-06-30 04:31:00+00:00,59593.43,59630.8,59592.73,59630.76,0.02236513
2026-06-30 04:36:00+00:00,59645.11,59645.11,59635.2,59635.2,0.2
2026-06-30 04:41:00+00:00,59547.74,59547.74,59547.74,59547.74,0.002104
2026-06-30 04:44:00+00:00,59595.8,59595.83,59595.8,59595.83,0.06076612
2026-06-30 04:45:00+00:00,59573.1,59573.58,59561.91,59573.58,0.13889469
2026-06-30 04:46:00+00:00,59568.56,59568.56,59568.56,59568.56,0.01883794
2026-06-30 04:47:00+00:00,59548.14,59548.27,59534.59,59534.59,0.026751
2026-06-30 04:48:00+00:00,59526.58,59526.58,59526.58,59526.58,0.024
2026-06-30 04:49:00+00:00,59534.92,59535.17,59534.92,59535.17,0.048
2026-06-30 04:50:00+00:00,59537.67,59537.67,59515.47,59518.72,0.07860757
2026-06-30 04:53:00+00:00,59515.74,59518.49,59509.09,59518.18,0.048386
2026-06-30 04:54:00+00:00,59480.63,59488.95,59469.11,59469.11,0.12799933
2026-06-30 04:56:00+00:00,59468.47,59488.94,59456.78,59488.94,0.049377
2026-06-30 04:57:00+00:00,59472.93,59472.93,59469.12,59469.12,0.003528
2026-06-30 04:59:00+00:00,59493.99,59493.99,59477.35,59484.65,0.02286182
2026-06-30 05:04:00+00:00,59469.79,59489.87,59469.79,59487.73,0.16044936
2026-06-30 05:07:00+00:00,59460.4,59460.4,59440.78,59440.78,0.07325305
2026-06-30 05:08:00+00:00,59440.78,59442.7,59435.87,59435.87,0.01752609
2026-06-30 05:11:00+00:00,59417.82,59417.82,59376.23,59376.23,0.1547152
2026-06-30 05:12:00+00:00,59382.77,59405.86,59382.77,59394.45,0.00739776
2026-06-30 05:17:00+00:00,59393.3,59393.3,59385.93,59385.93,0.00035762
2026-06-30 05:18:00+00:00,59405.95,59423.4,59405.95,59423.4,0.0752228
2026-06-30 05:24:00+00:00,59464.06,59471.98,59463.57,59463.57,0.12220786
2026-06-30 05:26:00+00:00,59430.1,59430.11,59385.77,59385.77,0.00537
2026-06-30 05:27:00+00:00,59385.77,59387.92,59385.77,59387.92,0.03471681
2026-06-30 05:30:00+00:00,59361.74,59389.84,59347.01,59380.03,0.13593623
2026-06-30 05:34:00+00:00,59381.49,59381.49,59372.31,59372.31,0.0202007
2026-06-30 05:37:00+00:00,59384.91,59403.54,59384.91,59403.54,0.07595841
2026-06-30 05:40:00+00:00,59478.83,59492.21,59470.43,59492.21,0.11624072
2026-06-30 05:41:00+00:00,59491.38,59560.62,59491.38,59555.01,0.10651651
2026-06-30 05:44:00+00:00,59551.38,59558.07,59551.38,59558.07,0.02081951
2026-06-30 05:45:00+00:00,59556.5,59566.43,59539.49,59566.43,0.02613693
2026-06-30 05:50:00+00:00,59601.37,59602.96,59565.81,59565.81,0.0715998
2026-06-30 05:53:00+00:00,59562.79,59565.94,59562.79,59565.94,0.01845354
2026-06-30 05:54:00+00:00,59582.55,59604.67,59575.17,59604.67,0.10671243
2026-06-30 05:55:00+00:00,59604.67,59623.32,59597.9,59623.32,0.09742772
2026-06-30 05:59:00+00:00,59638.4,59638.4,59622.57,59622.57,0.08010195
2026-06-30 06:01:00+00:00,59586.7,59586.7,59586.7,59586.7,0.01591243
2026-06-30 06:03:00+00:00,59597.19,59597.19,59582.9,59582.91,0.0099781
2026-06-30 06:04:00+00:00,59559.93,59585.31,59557.67,59585.31,0.12807859
2026-06-30 06:05:00+00:00,59575.6,59575.6,59542.02,59542.02,0.00111248
2026-06-30 06:12:00+00:00,59548.67,59583.21,59548.67,59583.21,0.0815225
2026-06-30 06:13:00+00:00,59586.79,59587.48,59554.36,59554.4,0.049456
2026-06-30 06:15:00+00:00,59570.41,59570.41,59543.88,59558.93,0.08961015
2026-06-30 06:20:00+00:00,59526.97,59526.97,59512.99,59512.99,0.08306035
2026-06-30 06:24:00+00:00,59553.58,59553.81,59553.58,59553.81,0.06322812
2026-06-30 06:25:00+00:00,59559.03,59601.25,59542.82,59601.25,0.34639447
2026-06-30 06:27:00+00:00,59635.37,59669.75,59635.37,59644.71,0.03461833
2026-06-30 06:29:00+00:00,59662.18,59691.07,59662.18,59691.07,0.04636198
2026-06-30 06:31:00+00:00,59633.03,59641.89,59633.03,59637.1,0.005245
2026-06-30 06:36:00+00:00,59579.77,59626.41,59579.77,59626.41,0.10157561
2026-06-30 06:37:00+00:00,59578.85,59578.85,59571.49,59575.85,0.00742055
2026-06-30 06:44:00+00:00,59608.11,59608.12,59566.19,59566.19,0.44697326
2026-06-30 06:45:00+00:00,59562.96,59562.96,59562.96,59562.96,0.024
2026-06-30 06:47:00+00:00,59576.38,59576.39,59573.73,59573.73,0.05582071
2026-06-30 06:55:00+00:00,59563.31,59618.85,59563.31,59618.85,0.08167903
2026-06-30 07:02:00+00:00,59610.86,59610.86,59610.86,59610.86,0.002548
2026-06-30 07:03:00+00:00,59602.29,59605.94,59596.93,59600.58,0.0521791
2026-06-30 07:04:00+00:00,59603.07,59603.07,59569.9,59575.6,0.19100416
2026-06-30 07:06:00+00:00,59569.12,59569.12,59552.54,59552.54,0.015685
2026-06-30 07:07:00+00:00,59558.59,59559.08,59554.37,59554.86,0.00017
2026-06-30 07:09:00+00:00,59497.22,59497.22,59467.14,59486.69,0.1776103
2026-06-30 07:10:00+00:00,59467.49,59501.75,59458.0,59458.0,0.02425256
2026-06-30 07:18:00+00:00,59507.69,59507.69,59461.59,59461.59,0.06973402
2026-06-30 07:22:00+00:00,59467.11,59477.06,59467.11,59477.06,0.011373
2026-06-30 07:24:00+00:00,59494.49,59566.11,59494.49,59566.11,0.182695
2026-06-30 07:27:00+00:00,59561.57,59561.57,59452.68,59452.68,0.25954248
2026-06-30 07:28:00+00:00,59468.65,59566.97,59468.65,59529.76,0.33825436
2026-06-30 07:39:00+00:00,59505.58,59505.58,59498.6,59501.15,0.06685146
2026-06-30 07:40:00+00:00,59488.04,59520.66,59488.04,59518.96,0.13761069
2026-06-30 07:42:00+00:00,59518.37,59536.05,59505.84,59522.93,0.12231306
2026-06-30 07:44:00+00:00,59519.27,59558.26,59519.27,59558.26,0.01606653
2026-06-30 07:49:00+00:00,59529.8,59529.8,59519.44,59519.44,0.0119764
2026-06-30 07:52:00+00:00,59477.1,59477.24,59472.67,59472.67,0.04207602
2026-06-30 07:54:00+00:00,59500.0,59530.98,59500.0,59530.98,0.08417565
2026-06-30 08:00:00+00:00,59527.74,59539.75,59526.86,59526.86,0.046575
2026-06-30 08:01:00+00:00,59535.69,59537.55,59535.69,59537.55,0.007653
2026-06-30 08:02:00+00:00,59542.4,59542.4,59513.28,59513.31,0.014342
2026-06-30 08:03:00+00:00,59517.89,59517.89,59516.09,59516.09,0.0472
2026-06-30 08:04:00+00:00,59527.88,59527.88,59527.88,59527.88,0.00403754
2026-06-30 08:05:00+00:00,59525.68,59525.68,59521.03,59521.4,0.06474567
2026-06-30 08:07:00+00:00,59486.25,59525.38,59482.23,59525.38,0.0231438
2026-06-30 08:08:00+00:00,59517.86,59520.27,59491.07,59491.07,0.01295022
2026-06-30 08:09:00+00:00,59490.93,59505.58,59490.93,59505.58,0.0325506
2026-06-30 08:12:00+00:00,59468.02,59468.02,59468.02,59468.02,0.002552
2026-06-30 08:14:00+00:00,59448.17,59449.05,59402.92,59402.92,0.07725074
2026-06-30 08:16:00+00:00,59385.25,59405.04,59385.15,59399.92,0.1079151
2026-06-30 08:19:00+00:00,59404.54,59427.66,59404.54,59427.66,0.041733
2026-06-30 08:20:00+00:00,59403.52,59409.18,59391.24,59392.25,0.0482
2026-06-30 08:22:00+00:00,59385.57,59385.57,59379.01,59379.02,0.05365048
2026-06-30 08:25:00+00:00,59420.01,59420.01,59406.99,59406.99,0.02002408
2026-06-30 08:26:00+00:00,59391.81,59391.81,59382.43,59382.43,0.026557
2026-06-30 08:27:00+00:00,59374.56,59374.56,59371.23,59371.23,0.01484656
2026-06-30 08:29:00+00:00,59389.42,59425.91,59382.18,59425.91,0.058185
2026-06-30 08:31:00+00:00,59414.59,59414.59,59376.4,59388.06,0.03543142
2026-06-30 08:32:00+00:00,59398.78,59406.28,59376.24,59376.24,0.0218299
2026-06-30 08:34:00+00:00,59320.0,59322.16,59301.13,59301.13,0.13940911
2026-06-30 08:35:00+00:00,59296.48,59296.48,59293.26,59293.27,0.12939077
2026-06-30 08:36:00+00:00,59285.77,59296.46,59211.53,59228.72,0.04476476
2026-06-30 08:37:00+00:00,59221.57,59258.26,59216.37,59223.07,0.46930983
2026-06-30 08:38:00+00:00,59221.49,59248.56,59205.78,59248.21,0.14083135
2026-06-30 08:39:00+00:00,59242.14,59264.29,59242.14,59251.14,0.08280781
2026-06-30 08:41:00+00:00,59254.58,59268.92,59244.07,59253.35,0.16714755
2026-06-30 08:43:00+00:00,59229.17,59260.66,59219.56,59260.66,0.01524
2026-06-30 08:44:00+00:00,59258.69,59281.58,59258.69,59263.13,0.1498743
2026-06-30 08:45:00+00:00,59230.09,59230.09,59194.86,59226.07,0.07510931
2026-06-30 08:46:00+00:00,59232.29,59232.29,59232.29,59232.29,0.05837181
2026-06-30 08:47:00+00:00,59241.55,59272.9,59239.53,59251.92,0.01339672
2026-06-30 08:48:00+00:00,59231.07,59268.64,59231.07,59244.63,0.02510312
2026-06-30 08:49:00+00:00,59255.54,59265.79,59255.54,59265.79,0.0236
2026-06-30 08:50:00+00:00,59288.98,59288.98,59241.58,59256.87,0.1643686
2026-06-30 08:51:00+00:00,59263.9,59275.73,59234.25,59242.39,0.13634132
2026-06-30 08:52:00+00:00,59273.96,59311.22,59262.1,59311.22,0.04379578
2026-06-30 08:54:00+00:00,59324.7,59372.72,59324.7,59372.72,0.33387935
2026-06-30 08:55:00+00:00,59341.42,59341.42,59276.92,59300.2,0.02912067
2026-06-30 09:04:00+00:00,59372.3,59381.09,59372.3,59380.36,0.13097843
2026-06-30 09:08:00+00:00,59333.47,59333.48,59289.77,59289.77,0.05503419
2026-06-30 09:09:00+00:00,59289.77,59291.38,59285.45,59291.38,0.03396049
2026-06-30 09:10:00+00:00,59270.05,59300.38,59269.71,59300.38,0.06302509
2026-06-30 09:12:00+00:00,59326.13,59344.82,59326.13,59343.98,0.03102328
2026-06-30 09:15:00+00:00,59336.04,59348.43,59336.04,59348.43,0.0355756
2026-06-30 09:16:00+00:00,59331.25,59331.25,59304.98,59304.98,0.21889671
2026-06-30 09:17:00+00:00,59305.12,59321.62,59217.74,59217.74,0.4443465
2026-06-30 09:21:00+00:00,59290.78,59324.71,59290.78,59324.71,0.02639997
2026-06-30 09:24:00+00:00,59325.74,59333.29,59325.74,59330.54,0.0129
2026-06-30 09:25:00+00:00,59334.35,59355.89,59317.89,59317.89,0.01535
2026-06-30 09:27:00+00:00,59300.46,59303.75,59300.46,59303.75,0.01425
2026-06-30 09:29:00+00:00,59318.48,59318.48,59294.24,59294.24,0.01916106
2026-06-30 09:32:00+00:00,59260.59,59290.76,59260.59,59290.29,0.14118305
2026-06-30 09:34:00+00:00,59291.58,59291.58,59291.54,59291.54,0.00636
2026-06-30 09:35:00+00:00,59290.69,59321.13,59290.69,59321.13,0.09127
2026-06-30 09:36:00+00:00,59314.62,59330.26,59298.3,59330.25,0.34323436
2026-06-30 09:39:00+00:00,59319.45,59366.18,59319.45,59345.6,0.10142459
2026-06-30 09:42:00+00:00,59357.41,59380.35,59353.24,59353.24,0.0241
2026-06-30 09:47:00+00:00,59370.86,59408.84,59370.86,59408.84,0.03624855
2026-06-30 09:52:00+00:00,59385.54,59385.54,59370.66,59382.56,0.19641322
2026-06-30 09:55:00+00:00,59370.39,59390.48,59353.94,59390.48,0.02398141
2026-06-30 10:02:00+00:00,59398.38,59398.38,59356.38,59356.38,0.0451344
2026-06-30 10:05:00+00:00,59335.51,59340.54,59318.8,59340.54,0.0856
2026-06-30 10:07:00+00:00,59388.07,59407.9,59388.07,59407.9,0.08440239
2026-06-30 10:10:00+00:00,59321.23,59334.77,59321.23,59333.47,0.04138885
2026-06-30 10:11:00+00:00,59320.78,59320.78,59320.78,59320.78,0.00462
2026-06-30 10:20:00+00:00,59353.3,59354.84,59353.3,59354.84,0.02746
2026-06-30 10:30:00+00:00,59355.71,59355.71,59340.32,59340.32,0.02929
2026-06-30 10:31:00+00:00,59347.49,59359.48,59347.49,59359.48,0.00027455
2026-06-30 10:33:00+00:00,59326.01,59326.01,59323.69,59323.69,0.02724004
2026-06-30 10:36:00+00:00,59282.79,59282.79,59280.73,59280.73,0.01176
2026-06-30 10:37:00+00:00,59288.32,59300.0,59288.32,59300.0,0.05772681
2026-06-30 10:39:00+00:00,59301.01,59313.08,59297.53,59313.08,0.16114133
2026-06-30 10:41:00+00:00,59313.12,59314.95,59313.12,59314.95,0.00705447
2026-06-30 10:42:00+00:00,59320.69,59336.32,59308.54,59308.54,0.037526
2026-06-30 10:44:00+00:00,59324.61,59324.61,59296.4,59296.4,0.02988
2026-06-30 10:49:00+00:00,59336.93,59336.93,59310.19,59310.19,0.03600566
2026-06-30 10:52:00+00:00,59316.17,59326.75,59314.99,59326.75,0.04462944
2026-06-30 10:55:00+00:00,59313.2,59374.08,59313.2,59374.08,0.03371545
2026-06-30 10:57:00+00:00,59369.91,59387.51,59364.77,59364.77,0.07709
2026-06-30 10:59:00+00:00,59330.64,59330.64,59330.64,59330.64,0.00199931
2026-06-30 11:00:00+00:00,59324.47,59333.63,59323.56,59333.63,0.00768126
2026-06-30 11:02:00+00:00,59346.73,59370.95,59346.73,59370.95,0.003
2026-06-30 11:06:00+00:00,59401.08,59404.88,59392.9,59404.22,0.00968115
2026-06-30 11:07:00+00:00,59392.61,59392.99,59373.83,59373.83,0.026823
2026-06-30 11:09:00+00:00,59387.47,59392.91,59387.47,59390.99,0.04108739
2026-06-30 11:13:00+00:00,59399.42,59399.42,59382.02,59382.02,0.084
2026-06-30 11:15:00+00:00,59393.17,59393.17,59372.4,59372.4,0.048
2026-06-30 11:22:00+00:00,59278.3,59296.51,59274.94,59274.94,0.072
2026-06-30 11:24:00+00:00,59269.37,59269.37,59213.61,59213.61,0.07136088
2026-06-30 11:27:00+00:00,59215.3,59234.68,59204.0,59234.68,0.19884335
2026-06-30 11:28:00+00:00,59252.29,59252.29,59227.66,59227.66,0.03607186
2026-06-30 11:29:00+00:00,59220.78,59223.46,59220.78,59223.46,0.14586628
2026-06-30 11:31:00+00:00,59229.29,59229.29,59178.89,59178.89,0.06765484
2026-06-30 11:34:00+00:00,59127.75,59179.2,59127.75,59179.2,0.04971655
2026-06-30 11:42:00+00:00,59260.07,59260.07,59252.8,59257.23,0.050564
2026-06-30 11:46:00+00:00,59256.49,59285.83,59256.49,59285.83,0.13422959
2026-06-30 11:48:00+00:00,59292.02,59306.79,59292.02,59292.24,0.01394
2026-06-30 11:49:00+00:00,59289.77,59289.77,59283.98,59283.98,0.09008715
2026-06-30 11:51:00+00:00,59336.42,59336.42,59326.62,59329.05,0.12774085
2026-06-30 11:52:00+00:00,59306.16,59306.16,59304.24,59304.24,0.01896479
2026-06-30 11:53:00+00:00,59281.85,59287.78,59225.43,59225.43,0.08535946
2026-06-30 11:54:00+00:00,59224.06,59231.41,59207.78,59211.17,0.01921882
2026-06-30 11:55:00+00:00,59210.41,59210.41,59164.72,59164.73,0.05771943
2026-06-30 11:59:00+00:00,59193.99,59199.74,59188.31,59199.74,0.10881489
2026-06-30 12:00:00+00:00,59195.86,59195.86,59152.24,59153.44,0.118466
2026-06-30 12:01:00+00:00,59150.2,59154.34,59119.14,59151.92,0.04262834
2026-06-30 12:02:00+00:00,59146.36,59148.26,59092.56,59092.99,0.079069
2026-06-30 12:03:00+00:00,59097.19,59107.1,59065.89,59065.89,0.07396766
2026-06-30 12:04:00+00:00,59066.61,59073.31,59058.98,59073.31,0.020164
2026-06-30 12:05:00+00:00,59052.72,59056.24,59043.39,59053.5,0.02796
2026-06-30 12:06:00+00:00,59053.55,59060.39,58990.63,59018.89,0.10623715
2026-06-30 12:07:00+00:00,59056.73,59056.73,59006.19,59006.19,0.038358
2026-06-30 12:09:00+00:00,59041.14,59067.49,59041.14,59053.66,0.01752
2026-06-30 12:10:00+00:00,59050.42,59081.43,59040.5,59081.43,0.05709876
2026-06-30 12:11:00+00:00,59080.87,59107.74,59075.08,59092.43,0.061942
2026-06-30 12:12:00+00:00,59081.13,59101.52,59081.13,59101.52,0.00088
2026-06-30 12:13:00+00:00,59084.26,59084.26,59027.51,59034.65,0.036089
2026-06-30 12:14:00+00:00,59030.2,59030.2,59008.51,59013.65,0.057854
2026-06-30 12:15:00+00:00,59013.52,59052.09,59013.51,59039.07,0.22277804
2026-06-30 12:17:00+00:00,59042.31,59066.65,59042.31,59066.65,0.140292
2026-06-30 12:18:00+00:00,59082.94,59082.94,59053.54,59053.54,0.018249
2026-06-30 12:19:00+00:00,59047.01,59047.01,58994.73,59004.1,0.004713
2026-06-30 12:20:00+00:00,59001.02,59003.32,58961.1,58974.87,0.34598194
2026-06-30 12:22:00+00:00,58960.65,58960.65,58920.95,58920.95,0.00791743
2026-06-30 12:23:00+00:00,58920.29,58920.29,58888.53,58888.53,0.18890233
2026-06-30 12:24:00+00:00,58856.26,58862.39,58853.27,58855.04,0.10613347
2026-06-30 12:25:00+00:00,58858.59,58858.61,58766.26,58784.66,0.18566622
2026-06-30 12:26:00+00:00,58775.0,58790.67,58775.0,58790.67,0.06107
2026-06-30 12:27:00+00:00,58888.13,58918.35,58888.13,58917.91,0.04312734
2026-06-30 12:29:00+00:00,58864.09,58864.09,58850.39,58850.39,0.00869055
2026-06-30 12:32:00+00:00,58835.22,58835.22,58818.52,58822.72,0.0174247
2026-06-30 12:33:00+00:00,58814.04,58814.04,58814.04,58814.04,0.00253734
2026-06-30 12:34:00+00:00,58809.94,58830.04,58782.54,58817.85,0.069997
2026-06-30 12:36:00+00:00,58820.68,58862.49,58820.68,58846.31,0.06695162
2026-06-30 12:37:00+00:00,58867.38,58867.38,58821.89,58821.89,0.019418
2026-06-30 12:38:00+00:00,58833.27,58834.19,58813.19,58834.19,0.03628
2026-06-30 12:39:00+00:00,58837.28,58863.55,58833.87,58863.55,0.02361749
2026-06-30 12:42:00+00:00,58835.85,58837.03,58833.16,58833.16,0.01268
2026-06-30 12:43:00+00:00,58820.24,58860.27,58820.24,58832.1,0.039712
2026-06-30 12:45:00+00:00,58852.18,58855.07,58786.03,58792.94,0.10445169
2026-06-30 12:47:00+00:00,58768.91,58768.91,58694.08,58708.54,0.20939135
2026-06-30 12:48:00+00:00,58690.7,58690.7,58690.7,58690.7,0.002584
2026-06-30 12:50:00+00:00,58661.12,58661.12,58630.25,58655.1,0.06923394
2026-06-30 12:53:00+00:00,58645.62,58665.63,58638.71,58665.63,0.0411156
2026-06-30 12:55:00+00:00,58685.05,58707.56,58475.39,58550.19,1.47835311
2026-06-30 12:56:00+00:00,58554.79,58578.31,58541.24,58542.21,0.12066372
2026-06-30 12:57:00+00:00,58577.99,58613.89,58519.07,58528.07,0.50217825
2026-06-30 12:58:00+00:00,58492.41,58513.71,58427.72,58438.53,0.80215075
2026-06-30 12:59:00+00:00,58427.71,58465.89,58395.63,58412.56,0.38110607
2026-06-30 13:00:00+00:00,58435.78,58529.57,58398.77,58483.55,0.19535896
2026-06-30 13:01:00+00:00,58457.31,58529.21,58431.11,58480.32,0.37731928
2026-06-30 13:02:00+00:00,58472.7,58472.7,58392.33,58392.33,0.41707793
2026-06-30 13:04:00+00:00,58378.99,58497.96,58378.99,58497.96,0.02185982
2026-06-30 13:06:00+00:00,58514.34,58514.34,58476.48,58476.48,0.00608983
2026-06-30 13:07:00+00:00,58523.27,58586.03,58523.27,58586.03,0.0807926
2026-06-30 13:08:00+00:00,58603.44,58642.89,58482.7,58642.89,1.00033614
2026-06-30 13:10:00+00:00,58618.96,58618.96,58582.03,58615.32,0.12949847
2026-06-30 13:12:00+00:00,58580.98,58580.98,58439.94,58449.15,0.49697369
2026-06-30 13:13:00+00:00,58454.07,58491.88,58454.07,58486.41,0.19930489
2026-06-30 13:14:00+00:00,58475.2,58475.2,58429.82,58433.94,0.23002754
2026-06-30 13:15:00+00:00,58494.0,58548.71,58494.0,58548.71,0.10075482
2026-06-30 13:16:00+00:00,58554.4,58571.42,58550.96,58550.96,0.042883
2026-06-30 13:17:00+00:00,58551.85,58559.34,58529.45,58547.0,0.08804951
2026-06-30 13:18:00+00:00,58542.41,58589.29,58538.25,58587.32,0.025805
2026-06-30 13:19:00+00:00,58583.44,58583.44,58541.91,58542.95,0.219349
2026-06-30 13:20:00+00:00,58563.09,58590.84,58561.28,58590.84,0.23282857
2026-06-30 13:21:00+00:00,58588.72,58589.19,58521.46,58521.46,0.02921488
2026-06-30 13:23:00+00:00,58492.19,58509.27,58492.19,58509.27,0.06493122
2026-06-30 13:24:00+00:00,58539.65,58552.92,58455.51,58484.38,0.19386194
2026-06-30 13:25:00+00:00,58488.48,58497.7,58467.84,58472.05,0.07811176
2026-06-30 13:26:00+00:00,58487.21,58519.9,58487.21,58513.61,0.032634
2026-06-30 13:27:00+00:00,58499.62,58524.76,58495.23,58495.23,0.027447
2026-06-30 13:28:00+00:00,58476.9,58508.16,58474.92,58474.92,0.05289178
2026-06-30 13:29:00+00:00,58501.37,58527.8,58495.63,58514.58,0.04767
2026-06-30 13:30:00+00:00,58550.0,58672.35,58550.0,58654.85,0.837324
2026-06-30 13:31:00+00:00,58643.19,58706.44,58597.51,58597.51,0.29739939
2026-06-30 13:32:00+00:00,58576.51,58576.51,58384.52,58439.1,0.38042284
2026-06-30 13:33:00+00:00,58434.19,58451.57,58379.4,58379.4,0.11704621
2026-06-30 13:34:00+00:00,58330.94,58330.94,58239.15,58306.9,0.41965536
2026-06-30 13:35:00+00:00,58351.02,58399.9,58267.78,58294.28,0.38809762
2026-06-30 13:37:00+00:00,58294.79,58294.87,58265.65,58265.65,0.1243455
2026-06-30 13:38:00+00:00,58252.63,58305.61,58252.63,58299.15,0.16845546
2026-06-30 13:39:00+00:00,58330.32,58444.9,58330.32,58444.9,0.18903518
2026-06-30 13:40:00+00:00,58553.19,58558.31,58488.89,58554.96,0.25031872
2026-06-30 13:41:00+00:00,58480.99,58497.05,58459.24,58495.33,0.0305044
2026-06-30 13:42:00+00:00,58505.59,58505.59,58461.75,58498.92,0.22914539
2026-06-30 13:43:00+00:00,58547.03,58547.03,58527.03,58527.03,0.02819966
2026-06-30 13:44:00+00:00,58530.98,58573.94,58500.38,58573.94,0.009145
2026-06-30 13:45:00+00:00,58561.81,58582.24,58521.61,58582.24,0.18676679
2026-06-30 13:46:00+00:00,58555.17,58568.64,58489.69,58566.86,0.40442421
2026-06-30 13:47:00+00:00,58580.61,58580.61,58488.88,58488.88,0.04564706
2026-06-30 13:48:00+00:00,58487.77,58502.1,58487.27,58502.1,0.18277617
2026-06-30 13:49:00+00:00,58461.95,58525.13,58461.95,58525.13,0.14603838
2026-06-30 13:50:00+00:00,58534.63,58784.93,58534.63,58741.29,2.3564198
2026-06-30 13:51:00+00:00,58685.53,58781.23,58673.78,58731.79,0.39788634
2026-06-30 13:52:00+00:00,58724.52,58757.86,58684.2,58757.86,0.4713995
2026-06-30 13:54:00+00:00,58676.05,58715.88,58676.05,58679.77,0.015248
2026-06-30 13:55:00+00:00,58694.28,58694.28,58694.28,58694.28,0.005059
2026-06-30 13:56:00+00:00,58652.33,58663.85,58638.47,58663.85,0.038553
2026-06-30 13:58:00+00:00,58700.0,58723.2,58700.0,58719.73,0.14414595
2026-06-30 13:59:00+00:00,58751.47,58751.47,58667.09,58722.78,0.11653329
2026-06-30 14:00:00+00:00,58712.71,58859.48,58712.71,58830.58,1.44302556
2026-06-30 14:01:00+00:00,58864.33,59032.61,58864.33,59032.61,0.10881322
2026-06-30 14:02:00+00:00,59081.57,59274.09,59038.35,59274.09,0.52922864
2026-06-30 14:03:00+00:00,59216.11,59216.11,59010.34,59010.34,0.15315775
2026-06-30 14:04:00+00:00,59032.73,59032.74,59032.73,59032.74,0.05574886
2026-06-30 14:05:00+00:00,58985.58,59041.77,58958.37,59021.59,0.11991309
2026-06-30 14:07:00+00:00,59031.53,59051.98,59003.28,59010.18,0.13099906
2026-06-30 14:08:00+00:00,59023.83,59023.83,58996.8,58997.56,0.07681123
2026-06-30 14:09:00+00:00,58980.39,58984.44,58980.39,58984.44,0.027875
2026-06-30 14:10:00+00:00,58968.79,58974.14,58863.58,58920.99,0.93286055
2026-06-30 14:11:00+00:00,58897.87,58897.87,58897.87,58897.87,0.0118
2026-06-30 14:15:00+00:00,59058.33,59058.33,58955.38,58955.38,0.020882
2026-06-30 14:17:00+00:00,58969.2,59019.37,58897.72,58911.97,0.50464427
2026-06-30 14:18:00+00:00,58998.31,58998.31,58987.44,58987.44,0.01821286
2026-06-30 14:19:00+00:00,58976.07,58981.62,58950.58,58950.58,0.034281
2026-06-30 14:20:00+00:00,58974.34,58974.34,58924.66,58969.98,0.07666793
2026-06-30 14:21:00+00:00,58980.83,59037.85,58970.57,59037.85,0.06891204
2026-06-30 14:22:00+00:00,59072.6,59072.6,59069.93,59070.98,0.03858166
2026-06-30 14:23:00+00:00,59076.28,59140.8,59076.28,59140.8,0.20745687
2026-06-30 14:24:00+00:00,59132.59,59132.6,59017.32,59046.02,0.28444582
2026-06-30 14:25:00+00:00,59034.35,59035.6,59034.35,59035.6,0.010761
2026-06-30 14:26:00+00:00,59026.19,59078.22,59026.19,59078.22,0.28484236
2026-06-30 14:30:00+00:00,59078.54,59117.9,58975.39,58975.39,0.3520681
2026-06-30 14:31:00+00:00,58971.75,58971.75,58948.69,58960.74,0.021132
2026-06-30 14:32:00+00:00,58969.27,58992.69,58908.66,58965.37,1.01951884
2026-06-30 14:33:00+00:00,58994.02,59021.13,58944.15,58965.38,0.30089342
2026-06-30 14:34:00+00:00,58966.14,59024.75,58966.14,59017.62,0.13293278
2026-06-30 14:35:00+00:00,59005.27,59005.43,58896.77,58919.39,0.26389997
2026-06-30 14:36:00+00:00,58888.58,58888.58,58814.86,58831.79,0.09884577
2026-06-30 14:37:00+00:00,58814.4,58814.4,58758.03,58758.03,0.09339836
2026-06-30 14:38:00+00:00,58733.57,58733.57,58621.81,58621.81,0.22684521
2026-06-30 14:39:00+00:00,58598.45,58687.03,58598.44,58687.03,0.09296343
2026-06-30 14:40:00+00:00,58660.31,58734.24,58660.31,58714.2,0.01702578
2026-06-30 14:43:00+00:00,58724.7,58775.71,58724.7,58775.71,0.11519718
2026-06-30 14:44:00+00:00,58861.45,58936.93,58861.45,58936.93,0.0206811
2026-06-30 14:45:00+00:00,58897.45,58897.45,58860.1,58873.43,0.07267
2026-06-30 14:46:00+00:00,58732.75,58732.75,58713.41,58713.41,0.03047576
